file,line,type,commit,author,date,time,timezone,datetime,depth,length
projects\index.html,20,html,75c071a0,ivc003,2025-02-08,18:54:42,-08:00,2025-02-08T18:54:42-08:00,0,32
projects\index.html,21,html,75c071a0,ivc003,2025-02-08,18:54:42,-08:00,2025-02-08T18:54:42-08:00,0,1
projects\index.html,22,html,75c071a0,ivc003,2025-02-08,18:54:42,-08:00,2025-02-08T18:54:42-08:00,0,3
projects\index.html,23,html,75c071a0,ivc003,2025-02-08,18:54:42,-08:00,2025-02-08T18:54:42-08:00,0,3
projects\index.html,24,html,75c071a0,ivc003,2025-02-08,18:54:42,-08:00,2025-02-08T18:54:42-08:00,0,23
projects\index.html,25,html,0ddef657,ivc003,2025-01-17,23:16:04,-08:00,2025-01-17T23:16:04-08:00,0,21
projects\index.html,26,html,0ddef657,ivc003,2025-01-17,23:16:04,-08:00,2025-01-17T23:16:04-08:00,0,5
projects\index.html,27,html,928c349a,ivc003,2025-01-31,22:05:17,-08:00,2025-01-31T22:05:17-08:00,0,55
projects\index.html,28,html,928c349a,ivc003,2025-01-31,22:05:17,-08:00,2025-01-31T22:05:17-08:00,0,54
projects\index.html,29,html,70471d78,ivc003,2025-01-10,22:39:13,-08:00,2025-01-10T22:39:13-08:00,0,6
projects\index.html,30,html,70471d78,ivc003,2025-01-10,22:39:13,-08:00,2025-01-10T22:39:13-08:00,0,6
contact\index.html,1,html,70471d78,ivc003,2025-01-10,22:39:13,-08:00,2025-01-10T22:39:13-08:00,0,14
contact\index.html,2,html,70471d78,ivc003,2025-01-10,22:39:13,-08:00,2025-01-10T22:39:13-08:00,0,15
contact\index.html,3,html,70471d78,ivc003,2025-01-10,22:39:13,-08:00,2025-01-10T22:39:13-08:00,0,5
contact\index.html,4,html,70471d78,ivc003,2025-01-10,22:39:13,-08:00,2025-01-10T22:39:13-08:00,0,21
contact\index.html,5,html,70471d78,ivc003,2025-01-10,22:39:13,-08:00,2025-01-10T22:39:13-08:00,0,69
contact\index.html,6,html,1e564136,ivc003,2025-01-24,14:36:51,-08:00,2025-01-24T14:36:51-08:00,0,42
contact\index.html,7,html,70471d78,ivc003,2025-01-10,22:39:13,-08:00,2025-01-10T22:39:13-08:00,0,21
contact\index.html,8,html,70471d78,ivc003,2025-01-10,22:39:13,-08:00,2025-01-10T22:39:13-08:00,0,6
contact\index.html,9,html,70471d78,ivc003,2025-01-10,22:39:13,-08:00,2025-01-10T22:39:13-08:00,0,5
contact\index.html,10,html,1e564136,ivc003,2025-01-24,14:36:51,-08:00,2025-01-24T14:36:51-08:00,0,22
contact\index.html,11,html,70471d78,ivc003,2025-01-10,22:39:13,-08:00,2025-01-10T22:39:13-08:00,0,3
contact\index.html,12,html,70471d78,ivc003,2025-01-10,22:39:13,-08:00,2025-01-10T22:39:13-08:00,0,40
contact\index.html,13,html,70471d78,ivc003,2025-01-10,22:39:13,-08:00,2025-01-10T22:39:13-08:00,0,53
contact\index.html,14,html,1e564136,ivc003,2025-01-24,14:36:51,-08:00,2025-01-24T14:36:51-08:00,0,51
contact\index.html,15,html,70471d78,ivc003,2025-01-10,22:39:13,-08:00,2025-01-10T22:39:13-08:00,0,55
contact\index.html,16,html,7d949af9,ivc003,2025-01-10,23:29:01,-08:00,2025-01-10T23:29:01-08:00,0,49
contact\index.html,17,html,70471d78,ivc003,2025-01-10,22:39:13,-08:00,2025-01-10T22:39:13-08:00,0,4
contact\index.html,18,html,1e564136,ivc003,2025-01-24,14:36:51,-08:00,2025-01-24T14:36:51-08:00,0,9
contact\index.html,19,html,5cd566ac,ivc003,2025-01-25,00:13:52,-08:00,2025-01-25T00:13:52-08:00,0,23
contact\index.html,20,html,70471d78,ivc003,2025-01-10,22:39:13,-08:00,2025-01-10T22:39:13-08:00,0,72
contact\index.html,21,html,70471d78,ivc003,2025-01-10,22:39:13,-08:00,2025-01-10T22:39:13-08:00,0,6
contact\index.html,22,html,0ddef657,ivc003,2025-01-17,23:16:04,-08:00,2025-01-17T23:16:04-08:00,0,5
contact\index.html,23,html,5e90a225,ivc003,2025-01-10,23:31:26,-08:00,2025-01-10T23:31:26-08:00,0,40
contact\index.html,24,html,70471d78,ivc003,2025-01-10,22:39:13,-08:00,2025-01-10T22:39:13-08:00,0,7
contact\index.html,25,html,70471d78,ivc003,2025-01-10,22:39:13,-08:00,2025-01-10T22:39:13-08:00,0,6
contact\index.html,26,html,0ddef657,ivc003,2025-01-17,23:16:04,-08:00,2025-01-17T23:16:04-08:00,0,7
contact\index.html,27,html,7d949af9,ivc003,2025-01-10,23:29:01,-08:00,2025-01-10T23:29:01-08:00,0,29
contact\index.html,28,html,70471d78,ivc003,2025-01-10,22:39:13,-08:00,2025-01-10T22:39:13-08:00,0,7
contact\index.html,29,html,70471d78,ivc003,2025-01-10,22:39:13,-08:00,2025-01-10T22:39:13-08:00,0,6
contact\index.html,30,html,0ddef657,ivc003,2025-01-17,23:16:04,-08:00,2025-01-17T23:16:04-08:00,0,7
contact\index.html,31,html,5e90a225,ivc003,2025-01-10,23:31:26,-08:00,2025-01-10T23:31:26-08:00,0,32
contact\index.html,32,html,70471d78,ivc003,2025-01-10,22:39:13,-08:00,2025-01-10T22:39:13-08:00,0,7
contact\index.html,33,html,70471d78,ivc003,2025-01-10,22:39:13,-08:00,2025-01-10T22:39:13-08:00,0,20
contact\index.html,34,html,70471d78,ivc003,2025-01-10,22:39:13,-08:00,2025-01-10T22:39:13-08:00,0,6
contact\index.html,35,html,1e564136,ivc003,2025-01-24,14:36:51,-08:00,2025-01-24T14:36:51-08:00,0,55
contact\index.html,36,html,70471d78,ivc003,2025-01-10,22:39:13,-08:00,2025-01-10T22:39:13-08:00,0,6
contact\index.html,37,html,70471d78,ivc003,2025-01-10,22:39:13,-08:00,2025-01-10T22:39:13-08:00,0,6
